,shape,pos,count
0,'x,PART,1
1,'x,PRON,1
2,",",PUNCT,10
3,.,PUNCT,15
4,Xx,ADP,1
5,Xx,INTJ,1
6,Xx,PRON,4
7,Xxx,NUM,1
8,Xxx,VERB,1
9,Xxxx,ADP,1
10,Xxxx,ADV,3
11,Xxxx,PRON,2
12,Xxxxx,ADP,1
13,Xxxxx,INTJ,1
14,Xxxxx,PROPN,10
15,other.,PUNCT,11
16,x,DET,5
17,x'x,PART,2
18,xx,ADP,2
19,xx,AUX,1
20,xx,CCONJ,1
21,xx,PART,3
22,xx,PRON,1
23,xx,VERB,1
24,xxx,ADJ,2
25,xxx,ADP,4
26,xxx,ADV,1
27,xxx,AUX,2
28,xxx,CCONJ,1
29,xxx,DET,8
30,xxx,NOUN,1
31,xxx,NUM,1
32,xxx,PART,1
33,xxx,PRON,5
34,xxx,VERB,4
35,xxxx,ADJ,3
36,xxxx,ADP,3
37,xxxx,ADV,9
38,xxxx,AUX,5
39,xxxx,NOUN,35
40,xxxx,PRON,9
41,xxxx,SCONJ,2
42,xxxx,VERB,28
