,shape,pos,count
0,'x,PART,4
1,",",PUNCT,7
2,.,PUNCT,18
3,Xx,PRON,3
4,Xxx,NUM,1
5,Xxxx,ADP,1
6,Xxxx,ADV,1
7,Xxxx,PRON,2
8,Xxxx,PROPN,7
9,Xxxx,VERB,1
10,Xxxxx,ADJ,1
11,Xxxxx,ADP,1
12,Xxxxx,DET,1
13,Xxxxx,PROPN,17
14,other.,PUNCT,5
15,x,DET,4
16,xx,ADP,4
17,xx,CCONJ,1
18,xx,DET,1
19,xx,PART,4
20,xx,PRON,6
21,xxx,ADP,2
22,xxx,ADV,1
23,xxx,AUX,8
24,xxx,CCONJ,6
25,xxx,DET,7
26,xxx,NOUN,2
27,xxx,NUM,2
28,xxx,PRON,8
29,xxx,VERB,7
30,xxxx,ADJ,7
31,xxxx,ADP,5
32,xxxx,ADV,5
33,xxxx,AUX,1
34,xxxx,NOUN,17
35,xxxx,NUM,1
36,xxxx,PRON,3
37,xxxx,SCONJ,2
38,xxxx,VERB,27
