,shape,pos,count
0,",",PUNCT,13
1,.,PUNCT,8
2,Xx,ADP,1
3,Xx,ADV,1
4,Xx,PRON,2
5,Xxx,DET,1
6,Xxxx,PRON,1
7,Xxxxx,ADV,1
8,Xxxxx,PRON,1
9,Xxxxx,PROPN,1
10,other.,PUNCT,5
11,x,DET,3
12,xx,ADP,17
13,xx,ADV,3
14,xx,AUX,3
15,xx,DET,2
16,xx,PART,4
17,xx,PRON,8
18,xx,SCONJ,1
19,xx,VERB,1
20,xxx,ADJ,1
21,xxx,ADP,1
22,xxx,ADV,1
23,xxx,AUX,3
24,xxx,CCONJ,5
25,xxx,DET,13
26,xxx,PART,3
27,xxx,PRON,2
28,xxx,VERB,1
29,xxxx,ADJ,13
30,xxxx,ADP,1
31,xxxx,ADV,7
32,xxxx,AUX,2
33,xxxx,DET,4
34,xxxx,NOUN,29
35,xxxx,PRON,5
36,xxxx,SCONJ,1
37,xxxx,VERB,18
