,shape,pos,count
0,",",PUNCT,6
1,.,PUNCT,7
2,Xx,PRON,1
3,Xxx,ADP,1
4,Xxx,DET,4
5,Xxxx,ADP,1
6,Xxxx,PROPN,10
7,Xxxxx,ADJ,2
8,Xxxxx,ADV,1
9,Xxxxx,PROPN,15
10,Xxxxx,SCONJ,1
11,dddd.Xxx,NUM,1
12,ddxx,ADJ,2
13,other.,NUM,3
14,other.,PART,1
15,other.,PUNCT,7
16,x,DET,1
17,xx,ADP,19
18,xx,AUX,2
19,xx,CCONJ,1
20,xx,DET,1
21,xx,PRON,1
22,xxx,ADP,2
23,xxx,ADV,1
24,xxx,AUX,8
25,xxx,CCONJ,4
26,xxx,DET,14
27,xxx,NOUN,2
28,xxx,PART,2
29,xxx,PRON,3
30,xxx,PROPN,1
31,xxxx,ADJ,11
32,xxxx,ADP,10
33,xxxx,ADV,8
34,xxxx,DET,1
35,xxxx,NOUN,31
36,xxxx,NUM,1
37,xxxx,PRON,1
38,xxxx,SCONJ,2
39,xxxx,VERB,13
