,shape,pos,count
0,",",PUNCT,16
1,.,PUNCT,17
2,X,PRON,4
3,Xx,ADP,4
4,Xx,PRON,3
5,Xxx,CCONJ,1
6,Xxx,DET,2
7,Xxx,NOUN,1
8,Xxx,PROPN,1
9,Xxxx,DET,1
10,Xxxx,NOUN,2
11,Xxxx,PRON,1
12,Xxxx,PROPN,2
13,Xxxxx,NOUN,1
14,Xxxxx,PROPN,19
15,Xxxxx,VERB,1
16,other.,PUNCT,18
17,x,DET,4
18,xx,ADP,17
19,xx,ADV,1
20,xx,AUX,3
21,xx,PART,2
22,xx,PRON,6
23,xx,VERB,8
24,xxx,ADJ,1
25,xxx,ADP,2
26,xxx,ADV,5
27,xxx,AUX,7
28,xxx,CCONJ,6
29,xxx,DET,20
30,xxx,NOUN,4
31,xxx,PART,1
32,xxx,PRON,1
33,xxx,VERB,3
34,xxxx,ADJ,8
35,xxxx,ADP,1
36,xxxx,ADV,7
37,xxxx,AUX,6
38,xxxx,DET,1
39,xxxx,NOUN,18
40,xxxx,PRON,1
41,xxxx,SCONJ,2
42,xxxx,VERB,18
