,shape,pos,count
0,"""Xxxxx",PUNCT,1
1,",",PUNCT,14
2,.,PUNCT,6
3,X,PRON,1
4,Xxxx,ADJ,1
5,Xxxx,ADV,1
6,Xxxx,NOUN,1
7,Xxxx,PROPN,3
8,Xxxxx,ADV,1
9,Xxxxx,PRON,1
10,Xxxxx,PROPN,1
11,other.,PUNCT,1
12,x,DET,4
13,xx,ADP,5
14,xx,AUX,3
15,xx,PART,3
16,xx,PRON,4
17,xx,SCONJ,1
18,xx,VERB,2
19,xxx,ADJ,1
20,xxx,AUX,3
21,xxx,CCONJ,6
22,xxx,DET,7
23,xxx,NOUN,2
24,xxx,NUM,1
25,xxx,PART,1
26,xxx,PRON,6
27,xxx,VERB,4
28,xxxx,ADJ,15
29,xxxx,ADP,6
30,xxxx,ADV,7
31,xxxx,AUX,8
32,xxxx,DET,1
33,xxxx,NOUN,19
34,xxxx,PRON,6
35,xxxx,SCONJ,2
36,xxxx,VERB,16
