,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,9
2,X,PRON,8
3,Xx,ADP,1
4,Xx,PRON,2
5,Xx.,PROPN,1
6,Xxx,CCONJ,2
7,Xxxx,SCONJ,1
8,Xxxxx,ADP,1
9,Xxxxx,PROPN,3
10,other.,PUNCT,8
11,x,DET,4
12,xx,ADP,14
13,xx,ADV,2
14,xx,AUX,2
15,xx,CCONJ,1
16,xx,DET,1
17,xx,PART,4
18,xx,PRON,8
19,xx,VERB,1
20,xxx,ADJ,1
21,xxx,ADP,1
22,xxx,ADV,1
23,xxx,AUX,6
24,xxx,CCONJ,12
25,xxx,DET,12
26,xxx,NOUN,1
27,xxx,NUM,1
28,xxx,PART,2
29,xxx,PRON,8
30,xxx,VERB,3
31,xxxx,ADJ,6
32,xxxx,ADP,5
33,xxxx,ADV,8
34,xxxx,AUX,1
35,xxxx,DET,2
36,xxxx,NOUN,34
37,xxxx,PRON,4
38,xxxx,SCONJ,5
39,xxxx,VERB,28
