,shape,pos,count
0,'x,PART,1
1,",",PUNCT,10
2,.,PUNCT,5
3,Xx,AUX,1
4,Xxx,ADV,1
5,Xxx,AUX,1
6,Xxx,DET,1
7,Xxxx,ADV,1
8,Xxxx,PRON,1
9,Xxxxx,ADV,1
10,Xxxxx,AUX,2
11,Xxxxx,DET,2
12,Xxxxx,VERB,1
13,other.,NUM,2
14,other.,PUNCT,15
15,x,DET,5
16,x,NOUN,2
17,xx,ADP,14
18,xx,AUX,1
19,xx,CCONJ,4
20,xx,DET,1
21,xx,PART,2
22,xx,VERB,2
23,xxx,ADJ,1
24,xxx,ADV,1
25,xxx,AUX,7
26,xxx,CCONJ,4
27,xxx,DET,11
28,xxx,NOUN,3
29,xxx,NUM,2
30,xxx,PRON,15
31,xxx,VERB,2
32,xxxx,ADJ,15
33,xxxx,ADP,7
34,xxxx,ADV,8
35,xxxx,AUX,2
36,xxxx,DET,3
37,xxxx,NOUN,36
38,xxxx,NUM,1
39,xxxx,PRON,12
40,xxxx,SCONJ,5
41,xxxx,VERB,22
