,shape,pos,count
0,'x,PART,5
1,",",PUNCT,14
2,.,PUNCT,18
3,Xx,ADP,2
4,Xx,PRON,5
5,Xxx,CCONJ,2
6,Xxx,NUM,1
7,Xxxx,ADP,1
8,Xxxx,ADV,2
9,Xxxx,NOUN,1
10,Xxxxx,ADV,1
11,Xxxxx,PROPN,12
12,other.,PUNCT,9
13,other.,SPACE,1
14,x,DET,3
15,x'x,PART,2
16,xx,ADP,17
17,xx,AUX,2
18,xx,DET,1
19,xx,PART,2
20,xx,PRON,6
21,xxx,ADP,2
22,xxx,ADV,3
23,xxx,AUX,7
24,xxx,CCONJ,6
25,xxx,DET,12
26,xxx,NOUN,4
27,xxx,PART,1
28,xxx,PRON,6
29,xxx,VERB,5
30,xxxx,ADJ,12
31,xxxx,ADP,4
32,xxxx,ADV,5
33,xxxx,AUX,3
34,xxxx,DET,4
35,xxxx,NOUN,35
36,xxxx,PRON,2
37,xxxx,SCONJ,1
38,xxxx,VERB,28
