,shape,pos,count
0,'x,PART,1
1,",",NUM,4
2,",",PUNCT,7
3,.,PUNCT,8
4,Xx,ADP,1
5,Xx,DET,1
6,Xxx,DET,1
7,Xxxx,PRON,2
8,Xxxxx,NOUN,2
9,Xxxxx,PROPN,2
10,Xxxxx,VERB,1
11,ddddx,NOUN,1
12,other.,ADJ,1
13,other.,NOUN,2
14,other.,NUM,1
15,other.,PUNCT,10
16,x,DET,5
17,xx,ADP,16
18,xx,AUX,3
19,xx,DET,3
20,xx,NOUN,2
21,xx,PART,1
22,xxx,ADJ,3
23,xxx,AUX,5
24,xxx,CCONJ,7
25,xxx,DET,13
26,xxx,NOUN,2
27,xxx,PART,1
28,xxxx,ADJ,24
29,xxxx,ADP,6
30,xxxx,ADV,7
31,xxxx,AUX,2
32,xxxx,DET,3
33,xxxx,NOUN,48
34,xxxx,PRON,1
35,xxxx,SCONJ,2
36,xxxx,VERB,13
