,shape,pos,count
0,",",PUNCT,20
1,.,PUNCT,7
2,X,PRON,3
3,Xx,PRON,1
4,Xx.,PROPN,1
5,Xxx,CCONJ,1
6,Xxx,PRON,1
7,Xxx,PROPN,5
8,Xxx.,PROPN,2
9,Xxxx,ADJ,1
10,Xxxx,ADP,1
11,Xxxx,ADV,1
12,Xxxx,PROPN,5
13,Xxxxx,DET,1
14,Xxxxx,NOUN,3
15,Xxxxx,PROPN,20
16,Xxxxx,SCONJ,1
17,other.,PUNCT,3
18,x,DET,4
19,xx,ADP,8
20,xx,CCONJ,4
21,xx,PART,2
22,xx,PRON,1
23,xxx,ADP,3
24,xxx,ADV,1
25,xxx,AUX,4
26,xxx,CCONJ,6
27,xxx,DET,10
28,xxx,NOUN,4
29,xxx,PART,2
30,xxx,PRON,8
31,xxx,VERB,4
32,xxxx,ADJ,2
33,xxxx,ADP,5
34,xxxx,ADV,5
35,xxxx,AUX,5
36,xxxx,DET,1
37,xxxx,NOUN,17
38,xxxx,NUM,1
39,xxxx,PRON,6
40,xxxx,SCONJ,3
41,xxxx,VERB,15
