,shape,pos,count
0,'x,PART,1
1,",",PUNCT,8
2,.,PUNCT,5
3,X,PRON,2
4,Xxx,ADP,1
5,Xxxx,DET,1
6,Xxxxx,ADV,1
7,Xxxxx,DET,1
8,Xxxxx,PROPN,2
9,other.,PUNCT,2
10,x,DET,7
11,xx,ADP,15
12,xx,ADV,1
13,xx,AUX,5
14,xx,CCONJ,1
15,xx,DET,1
16,xx,PART,3
17,xx,PRON,4
18,xx,SCONJ,1
19,xx,VERB,1
20,xxx,ADP,3
21,xxx,ADV,4
22,xxx,AUX,3
23,xxx,CCONJ,6
24,xxx,DET,10
25,xxx,PART,2
26,xxx,PRON,7
27,xxxx,ADJ,14
28,xxxx,ADP,2
29,xxxx,ADV,4
30,xxxx,AUX,2
31,xxxx,DET,6
32,xxxx,NOUN,28
33,xxxx,PRON,2
34,xxxx,SCONJ,5
35,xxxx,VERB,11
