,shape,pos,count
0,'x,PART,1
1,",",PUNCT,6
2,.,PUNCT,7
3,Xx,PRON,1
4,Xxx,DET,2
5,Xxx,NOUN,1
6,Xxxx,ADV,1
7,Xxxx,PRON,1
8,Xxxxx,ADP,1
9,Xxxxx,PROPN,8
10,other.,PUNCT,1
11,x,DET,2
12,xx,ADP,15
13,xx,ADV,2
14,xx,DET,1
15,xx,PART,2
16,xx,PRON,3
17,xx,SCONJ,1
18,xx,VERB,2
19,xxx,ADP,1
20,xxx,AUX,5
21,xxx,CCONJ,10
22,xxx,DET,22
23,xxx,NOUN,3
24,xxx,PART,3
25,xxx,PRON,5
26,xxx,VERB,1
27,xxxx,ADJ,12
28,xxxx,ADP,2
29,xxxx,ADV,14
30,xxxx,AUX,6
31,xxxx,DET,3
32,xxxx,NOUN,22
33,xxxx,PRON,5
34,xxxx,SCONJ,3
35,xxxx,VERB,26
