,shape,pos,count
0,",",PUNCT,12
1,.,PUNCT,8
2,X.,PROPN,5
3,Xx,ADP,1
4,Xxx,ADP,1
5,Xxx,DET,3
6,Xxxx,DET,1
7,Xxxx,NOUN,1
8,Xxxxx,PROPN,9
9,Xxxxx,SCONJ,1
10,other.,PUNCT,2
11,x,DET,3
12,xx,ADP,27
13,xx,AUX,4
14,xx,CCONJ,1
15,xx,DET,1
16,xx,PART,2
17,xxx,ADJ,2
18,xxx,ADP,4
19,xxx,ADV,2
20,xxx,AUX,2
21,xxx,CCONJ,5
22,xxx,DET,13
23,xxx,NOUN,3
24,xxx,NUM,2
25,xxxx,ADJ,17
26,xxxx,ADP,1
27,xxxx,ADV,11
28,xxxx,AUX,5
29,xxxx,DET,7
30,xxxx,NOUN,42
31,xxxx,NUM,2
32,xxxx,PRON,1
33,xxxx,SCONJ,2
34,xxxx,VERB,18
