,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,5
2,Xxx,CCONJ,1
3,Xxx,DET,1
4,Xxx,NUM,1
5,Xxx,PROPN,2
6,Xxxx,ADV,1
7,Xxxx,DET,1
8,Xxxxx,ADP,1
9,Xxxxx,PROPN,2
10,other.,PUNCT,4
11,x,DET,4
12,xx,ADP,13
13,xx,ADV,2
14,xx,AUX,1
15,xx,DET,2
16,xx,PART,2
17,xx,VERB,1
18,xxx,ADV,3
19,xxx,AUX,7
20,xxx,CCONJ,12
21,xxx,DET,15
22,xxx,NOUN,4
23,xxx,NUM,3
24,xxx,PRON,1
25,xxx,VERB,2
26,xxxx,ADJ,11
27,xxxx,ADP,6
28,xxxx,ADV,16
29,xxxx,AUX,10
30,xxxx,DET,5
31,xxxx,NOUN,27
32,xxxx,NUM,1
33,xxxx,PRON,4
34,xxxx,SCONJ,5
35,xxxx,VERB,22
