,shape,pos,count
0,"""Xx",PUNCT,1
1,"""Xxxx",NOUN,1
2,'x,AUX,2
3,'x,PART,1
4,'x,VERB,1
5,'xx,AUX,1
6,",",PUNCT,1
7,.,PUNCT,8
8,X,PRON,1
9,Xx,ADP,2
10,Xx,PRON,1
11,Xx.,PROPN,1
12,Xxx,CCONJ,2
13,Xxxxx,PROPN,4
14,other.,PUNCT,1
15,x,DET,9
16,xx,ADP,7
17,xx,ADV,1
18,xx,CCONJ,2
19,xx,DET,1
20,xx,PART,2
21,xx,PRON,6
22,xx,SCONJ,1
23,xxx,ADJ,1
24,xxx,ADP,1
25,xxx,AUX,3
26,xxx,CCONJ,1
27,xxx,DET,8
28,xxx,NOUN,1
29,xxx,PART,1
30,xxx,PRON,2
31,xxx,VERB,3
32,xxxx,ADJ,9
33,xxxx,ADP,5
34,xxxx,ADV,11
35,xxxx,AUX,1
36,xxxx,DET,4
37,xxxx,NOUN,21
38,xxxx,PRON,6
39,xxxx,SCONJ,4
40,xxxx,VERB,19
41,"xxxx""—xx",PROPN,1
42,"xxxx—""xx",NOUN,1
