,shape,pos,count
0,",",NUM,2
1,",",PUNCT,10
2,.,PUNCT,6
3,X,DET,1
4,X.X.,PROPN,2
5,Xx,ADP,1
6,Xxx,DET,2
7,Xxxx,ADP,1
8,Xxxx,PROPN,5
9,Xxxxx,PRON,1
10,Xxxxx,PROPN,7
11,"d,ddd,dddxx",NUM,1
12,ddxx,NOUN,2
13,other.,NUM,5
14,other.,PUNCT,3
15,x,DET,2
16,xx,ADP,15
17,xx,AUX,6
18,xx,DET,2
19,xx,PART,2
20,xx,PRON,4
21,xx,VERB,2
22,xxx,AUX,2
23,xxx,CCONJ,5
24,xxx,DET,12
25,xxx,NOUN,1
26,xxx,NUM,1
27,xxx,PART,1
28,xxx,PRON,4
29,xxx,VERB,4
30,xxxx,ADJ,12
31,xxxx,ADP,6
32,xxxx,ADV,4
33,xxxx,DET,2
34,xxxx,NOUN,31
35,xxxx,SCONJ,7
36,xxxx,VERB,8
