,shape,pos,count
0,'x,PART,4
1,",",PUNCT,19
2,.,PUNCT,5
3,Xx,PRON,1
4,Xxx,CCONJ,1
5,Xxxx,ADV,1
6,Xxxx,PROPN,9
7,Xxxxx,PRON,1
8,Xxxxx,PROPN,11
9,other.,PUNCT,4
10,x,DET,6
11,xx,ADP,17
12,xx,ADV,1
13,xx,PART,4
14,xx,PRON,7
15,xx,SCONJ,1
16,xx,VERB,2
17,xxx,ADP,2
18,xxx,ADV,2
19,xxx,AUX,6
20,xxx,CCONJ,15
21,xxx,DET,5
22,xxx,NOUN,3
23,xxx,NUM,2
24,xxx,PART,1
25,xxx,PRON,11
26,xxx,VERB,3
27,xxxx,ADJ,6
28,xxxx,ADP,4
29,xxxx,ADV,7
30,xxxx,AUX,3
31,xxxx,DET,3
32,xxxx,INTJ,1
33,xxxx,NOUN,23
34,xxxx,NUM,1
35,xxxx,PRON,1
36,xxxx,SCONJ,2
37,xxxx,VERB,23
