,shape,pos,count
0,'x,AUX,1
1,",",PUNCT,8
2,.,PUNCT,16
3,X,DET,1
4,X,PRON,2
5,Xx,PRON,3
6,Xxx,DET,2
7,Xxx,VERB,1
8,Xxxx,ADV,1
9,Xxxx,VERB,2
10,Xxxxx,ADP,1
11,Xxxxx,ADV,1
12,Xxxxx,PRON,1
13,Xxxxx,PROPN,13
14,Xxxxx,SCONJ,1
15,Xxxxx,VERB,1
16,other.,PUNCT,10
17,x,DET,2
18,xx,ADP,8
19,xx,AUX,2
20,xx,DET,2
21,xx,PART,3
22,xx,PRON,4
23,xxx,ADP,2
24,xxx,ADV,2
25,xxx,AUX,3
26,xxx,CCONJ,4
27,xxx,DET,10
28,xxx,NOUN,5
29,xxx,NUM,2
30,xxx,PART,1
31,xxx,PRON,3
32,xxx,VERB,5
33,xxxx,ADJ,11
34,xxxx,ADP,1
35,xxxx,ADV,2
36,xxxx,AUX,1
37,xxxx,DET,2
38,xxxx,NOUN,20
39,xxxx,PRON,2
40,xxxx,VERB,23
