,shape,pos,count
0,'x,PART,1
1,",",PUNCT,5
2,.,PUNCT,10
3,Xx,ADP,1
4,Xx,DET,1
5,Xx,PRON,3
6,Xxx,ADV,1
7,Xxx,DET,1
8,Xxx,PRON,2
9,Xxxx,ADV,1
10,Xxxxx,PROPN,4
11,other.,PUNCT,3
12,x,DET,3
13,xx,ADP,17
14,xx,ADV,1
15,xx,AUX,3
16,xx,CCONJ,2
17,xx,DET,2
18,xx,PART,4
19,xx,PRON,8
20,xx,VERB,1
21,xxx,ADJ,1
22,xxx,ADV,1
23,xxx,AUX,6
24,xxx,CCONJ,10
25,xxx,DET,6
26,xxx,NOUN,3
27,xxx,NUM,2
28,xxx,PART,2
29,xxx,PRON,6
30,xxx,VERB,5
31,xxxx,ADJ,17
32,xxxx,ADP,4
33,xxxx,ADV,11
34,xxxx,AUX,2
35,xxxx,DET,4
36,xxxx,NOUN,31
37,xxxx,PRON,3
38,xxxx,SCONJ,2
39,xxxx,VERB,18
