,shape,pos,count
0,",",PUNCT,10
1,.,PUNCT,8
2,X,PRON,2
3,XXXX,AUX,1
4,Xx,PRON,1
5,Xx.,PROPN,1
6,Xxx,DET,1
7,Xxx,PRON,1
8,Xxx,PROPN,1
9,Xxxx,PRON,3
10,Xxxx,PROPN,2
11,Xxxxx,PRON,1
12,Xxxxx,PROPN,4
13,other.,PART,2
14,other.,PUNCT,12
15,x,DET,3
16,x'x,PART,1
17,xx,ADP,14
18,xx,AUX,3
19,xx,CCONJ,1
20,xx,DET,1
21,xx,PART,2
22,xx,PRON,11
23,xx,VERB,1
24,xxx,ADV,1
25,xxx,AUX,3
26,xxx,CCONJ,6
27,xxx,DET,11
28,xxx,NOUN,3
29,xxx,PRON,7
30,xxx,VERB,5
31,xxxx,ADJ,9
32,xxxx,ADP,6
33,xxxx,ADV,5
34,xxxx,AUX,6
35,xxxx,DET,2
36,xxxx,INTJ,1
37,xxxx,NOUN,20
38,xxxx,PRON,3
39,xxxx,SCONJ,4
40,xxxx,VERB,19
41,xxxx!—'xxxx,VERB,1
