,shape,pos,count
0,"""Xxx",PUNCT,1
1,"""Xxxxx",NOUN,1
2,",",PUNCT,16
3,.,PUNCT,11
4,Xx,AUX,1
5,Xx,INTJ,1
6,Xx.,PROPN,1
7,Xxx,CCONJ,2
8,Xxx,DET,1
9,Xxx,PRON,2
10,Xxxx,PROPN,1
11,Xxxx,VERB,1
12,Xxxxx,ADJ,1
13,Xxxxx,PRON,3
14,Xxxxx,PROPN,4
15,other.,PUNCT,11
16,xx,ADP,13
17,xx,ADV,1
18,xx,AUX,1
19,xx,DET,1
20,xx,PART,2
21,xx,PRON,3
22,xx,PROPN,1
23,xx,VERB,1
24,"xx,—xx",NOUN,1
25,xxx,ADP,2
26,xxx,ADV,1
27,xxx,AUX,9
28,xxx,CCONJ,13
29,xxx,DET,11
30,xxx,NOUN,1
31,xxx,PART,2
32,xxx,PRON,9
33,xxx,VERB,3
34,xxxx,ADJ,11
35,xxxx,ADP,5
36,xxxx,ADV,8
37,xxxx,AUX,4
38,xxxx,DET,2
39,xxxx,NOUN,29
40,xxxx,PRON,7
41,xxxx,VERB,25
42,"xxxx,—xxxx",VERB,1
