,shape,pos,count
0,'x,PART,1
1,",",PUNCT,11
2,.,PUNCT,6
3,Xx,SCONJ,1
4,Xxx,CCONJ,1
5,Xxxx,ADV,1
6,Xxxxx,ADJ,2
7,Xxxxx,ADP,1
8,Xxxxx,PRON,2
9,Xxxxx,PROPN,7
10,other.,PUNCT,2
11,x,DET,10
12,xx,ADP,14
13,xx,CCONJ,2
14,xx,PRON,4
15,xx,VERB,2
16,xxx,ADV,1
17,xxx,AUX,5
18,xxx,CCONJ,4
19,xxx,DET,9
20,xxx,NOUN,2
21,xxx,NUM,4
22,xxx,PART,1
23,xxx,PRON,3
24,xxx,VERB,1
25,xxxx,ADJ,16
26,xxxx,ADP,5
27,xxxx,ADV,8
28,xxxx,AUX,5
29,xxxx,DET,3
30,xxxx,NOUN,27
31,xxxx,NUM,1
32,xxxx,PRON,5
33,xxxx,SCONJ,1
34,xxxx,VERB,13
