,shape,pos,count
0,",",PUNCT,11
1,.,PUNCT,4
2,Xx,PART,1
3,Xx,PRON,1
4,Xx,SCONJ,2
5,Xx.,PROPN,1
6,Xxxxx,PROPN,1
7,other.,PUNCT,1
8,x,DET,10
9,xx,ADP,13
10,xx,ADV,1
11,xx,AUX,8
12,xx,CCONJ,2
13,xx,DET,1
14,xx,PART,3
15,xx,PRON,8
16,xx,SCONJ,1
17,xx,VERB,1
18,xxx,ADJ,2
19,xxx,ADP,2
20,xxx,ADV,2
21,xxx,AUX,4
22,xxx,CCONJ,5
23,xxx,DET,13
24,xxx,NOUN,1
25,xxx,NUM,1
26,xxx,PART,2
27,xxx,PRON,1
28,xxx,VERB,3
29,xxxx,ADJ,12
30,xxxx,ADP,9
31,xxxx,ADV,11
32,xxxx,AUX,5
33,xxxx,CCONJ,1
34,xxxx,DET,8
35,xxxx,NOUN,34
36,xxxx,SCONJ,5
37,xxxx,VERB,24
