,shape,pos,count
0,",",PUNCT,13
1,.,PUNCT,7
2,X,DET,1
3,Xx,ADP,1
4,Xxx,PROPN,1
5,Xxxx,ADP,1
6,Xxxx,DET,1
7,Xxxx,PROPN,6
8,Xxxxx,ADV,1
9,Xxxxx,NOUN,1
10,Xxxxx,PROPN,9
11,Xxxxx,VERB,1
12,x,DET,4
13,xx,ADP,20
14,xx,ADV,2
15,xx,AUX,3
16,xx,PART,2
17,xx,PRON,1
18,xx,VERB,1
19,xxx,ADJ,3
20,xxx,ADP,3
21,xxx,AUX,3
22,xxx,CCONJ,3
23,xxx,DET,13
24,xxx,NOUN,2
25,xxx,NUM,1
26,xxx,PRON,7
27,xxx,VERB,1
28,xxxx,ADJ,14
29,xxxx,ADP,8
30,xxxx,ADV,4
31,xxxx,AUX,2
32,xxxx,DET,8
33,xxxx,NOUN,32
34,xxxx,NUM,2
35,xxxx,PRON,3
36,xxxx,SCONJ,2
37,xxxx,VERB,19
