,shape,pos,count
0,",",PUNCT,20
1,.,PUNCT,8
2,X,PRON,1
3,Xx,ADV,1
4,Xx,PRON,2
5,Xxx,CCONJ,1
6,Xxx,DET,1
7,Xxxx,ADV,2
8,Xxxx,DET,1
9,Xxxx,PRON,1
10,Xxxx,VERB,1
11,other.,PUNCT,5
12,x,DET,7
13,xx,ADP,5
14,xx,ADV,6
15,xx,AUX,2
16,xx,PART,3
17,xx,PRON,8
18,xx,VERB,1
19,"xx!""Xx",PRON,1
20,xxx,ADP,2
21,xxx,ADV,1
22,xxx,AUX,7
23,xxx,CCONJ,8
24,xxx,DET,9
25,xxx,NOUN,4
26,xxx,PRON,1
27,xxx,VERB,4
28,xxxx,ADJ,20
29,xxxx,ADP,5
30,xxxx,ADV,12
31,xxxx,AUX,1
32,xxxx,DET,2
33,xxxx,NOUN,21
34,xxxx,PRON,6
35,xxxx,SCONJ,3
36,xxxx,VERB,17
