,shape,pos,count
0,",",PUNCT,23
1,.,PUNCT,12
2,Xx,ADV,1
3,Xxxx,ADJ,1
4,Xxxx,ADV,1
5,Xxxx,PRON,2
6,Xxxxx,NOUN,3
7,Xxxxx,PRON,1
8,Xxxxx,PROPN,3
9,other.,PUNCT,5
10,x,DET,3
11,xx,ADP,10
12,xx,ADV,3
13,xx,AUX,4
14,xx,VERB,2
15,xxx,ADJ,1
16,xxx,ADP,1
17,xxx,ADV,1
18,xxx,AUX,9
19,xxx,CCONJ,8
20,xxx,DET,6
21,xxx,NOUN,1
22,xxx,NUM,1
23,xxx,PART,3
24,xxx,VERB,3
25,xxxx,ADJ,5
26,xxxx,ADP,5
27,xxxx,ADV,4
28,xxxx,DET,1
29,xxxx,NOUN,42
30,xxxx,NUM,2
31,xxxx,PRON,1
32,xxxx,SCONJ,2
33,xxxx,VERB,13
34,xxxx).Xxxxx,NOUN,1
