,shape,pos,count
0,'x,PART,2
1,",",PUNCT,7
2,.,PUNCT,14
3,X,PROPN,2
4,XXXx,NOUN,1
5,Xd,PROPN,3
6,Xx,ADP,1
7,Xx,PRON,2
8,Xxx,DET,4
9,Xxx,NOUN,2
10,Xxx,PROPN,3
11,Xxx.,PROPN,1
12,Xxxx,DET,1
13,Xxxx,PROPN,12
14,Xxxxx,DET,1
15,Xxxxx,PROPN,18
16,other.,NUM,9
17,other.,PUNCT,10
18,x,DET,4
19,xx,ADP,10
20,xx,AUX,5
21,xx,CCONJ,1
22,xx,DET,1
23,xx,PART,2
24,xxx,ADP,4
25,xxx,ADV,1
26,xxx,AUX,6
27,xxx,CCONJ,5
28,xxx,DET,7
29,xxx,NOUN,5
30,xxx,NUM,7
31,xxx,PART,1
32,xxx,VERB,2
33,xxxx,ADJ,9
34,xxxx,ADP,2
35,xxxx,ADV,2
36,xxxx,AUX,2
37,xxxx,DET,2
38,xxxx,NOUN,37
39,xxxx,PRON,1
40,xxxx,SCONJ,1
41,xxxx,VERB,13
