,shape,pos,count
0,"""Xxx",INTJ,1
1,"""Xxx",X,1
2,"""Xxxx",NOUN,1
3,"""Xxxx",PUNCT,1
4,"""Xxxxx",INTJ,1
5,"""Xxxxx",PUNCT,1
6,'x,PART,1
7,",",PUNCT,15
8,.,PUNCT,9
9,X,PRON,1
10,Xx,PRON,2
11,Xx.,PROPN,1
12,Xxx,PROPN,2
13,Xxxx,PROPN,1
14,Xxxxx,PROPN,10
15,other.,PUNCT,3
16,x,DET,2
17,xx,ADP,12
18,xx,AUX,1
19,xx,CCONJ,1
20,xx,DET,2
21,xx,PART,4
22,xx,PRON,4
23,xx,VERB,2
24,xxx,ADJ,1
25,xxx,ADP,1
26,xxx,AUX,4
27,xxx,CCONJ,6
28,xxx,DET,5
29,xxx,NOUN,1
30,xxx,PRON,17
31,xxx,VERB,2
32,xxxx,ADJ,11
33,xxxx,ADP,4
34,xxxx,ADV,10
35,xxxx,AUX,3
36,xxxx,DET,1
37,xxxx,NOUN,24
38,xxxx,PRON,2
39,xxxx,SCONJ,1
40,xxxx,VERB,20
41,"xxxx:""X",PUNCT,1
