,shape,pos,count
0,"""""Xx",PUNCT,1
1,"""""Xxx",PUNCT,1
2,"""Xx",PRON,1
3,'x,AUX,2
4,",",PUNCT,13
5,.,PUNCT,9
6,X,PRON,4
7,Xxx,ADV,1
8,Xxx,CCONJ,1
9,Xxx,NOUN,2
10,Xxx,PROPN,1
11,Xxxx,ADV,1
12,Xxxx,NOUN,1
13,Xxxx,PROPN,1
14,Xxxxx,PROPN,4
15,other.,PUNCT,13
16,x,DET,8
17,xx,ADP,7
18,xx,PART,5
19,xx,PRON,5
20,xx,SCONJ,1
21,xx,VERB,3
22,xxx,ADJ,2
23,xxx,ADP,4
24,xxx,ADV,3
25,xxx,AUX,5
26,xxx,CCONJ,13
27,xxx,DET,3
28,xxx,NUM,1
29,xxx,PART,2
30,xxx,PRON,9
31,xxx,PROPN,3
32,xxx,VERB,6
33,xxxx,ADJ,6
34,xxxx,ADP,4
35,xxxx,ADV,4
36,xxxx,AUX,4
37,xxxx,DET,2
38,xxxx,NOUN,23
39,xxxx,NUM,6
40,xxxx,PRON,4
41,xxxx,SCONJ,1
42,xxxx,VERB,22
