,shape,pos,count
0,",",PUNCT,18
1,.,PUNCT,5
2,X.,PROPN,3
3,Xx,PRON,2
4,Xx,SCONJ,1
5,Xxx,DET,1
6,Xxxx,DET,1
7,Xxxxx,AUX,1
8,Xxxxx,PROPN,3
9,other.,PUNCT,5
10,x,DET,1
11,xx,ADP,19
12,xx,ADV,3
13,xx,AUX,4
14,xx,PART,3
15,xx,PRON,5
16,xx,SCONJ,1
17,xx,VERB,6
18,xxx,ADJ,1
19,xxx,ADP,1
20,xxx,AUX,2
21,xxx,CCONJ,7
22,xxx,DET,11
23,xxx,NOUN,9
24,xxx,NUM,4
25,xxx,PART,3
26,xxx,SCONJ,1
27,xxx,VERB,3
28,xxxx,ADJ,23
29,xxxx,ADP,8
30,xxxx,ADV,6
31,xxxx,AUX,5
32,xxxx,DET,5
33,xxxx,NOUN,38
34,xxxx,SCONJ,2
35,xxxx,VERB,19
