,shape,pos,count
0,'x,PART,1
1,",",PUNCT,10
2,.,PUNCT,7
3,X,DET,1
4,Xx,ADV,1
5,Xx,PRON,2
6,Xx,SCONJ,1
7,Xxx,DET,2
8,Xxxx,DET,1
9,other.,PUNCT,8
10,x,DET,2
11,xx,ADP,17
12,xx,ADV,1
13,xx,AUX,5
14,xx,DET,4
15,xx,PART,1
16,xx,PRON,7
17,xx,VERB,4
18,xxx,ADJ,2
19,xxx,ADP,1
20,xxx,ADV,3
21,xxx,AUX,5
22,xxx,CCONJ,6
23,xxx,DET,10
24,xxx,NOUN,1
25,xxx,PART,4
26,xxx,PRON,4
27,xxx,VERB,5
28,xxxx,ADJ,12
29,xxxx,ADP,1
30,xxxx,ADV,10
31,xxxx,AUX,3
32,xxxx,DET,3
33,xxxx,NOUN,43
34,xxxx,PRON,6
35,xxxx,SCONJ,3
36,xxxx,VERB,11
