,shape,pos,count
0,",",PUNCT,24
1,.,PUNCT,5
2,X,PRON,2
3,Xx,PRON,1
4,Xxx,CCONJ,5
5,Xxx,DET,5
6,Xxxx,ADV,1
7,Xxxx,NOUN,1
8,Xxxx,VERB,1
9,"Xxxx!""Xxx",CCONJ,1
10,Xxxxx,ADV,1
11,Xxxxx,NOUN,4
12,Xxxxx,PROPN,7
13,other.,PUNCT,25
14,x,DET,3
15,xx,ADP,11
16,xx,ADV,1
17,xx,AUX,2
18,xx,PRON,3
19,xxx,AUX,3
20,xxx,CCONJ,6
21,xxx,DET,15
22,xxx,NOUN,1
23,xxx,PRON,2
24,xxxx,ADJ,5
25,xxxx,ADP,7
26,xxxx,ADV,5
27,xxxx,AUX,1
28,xxxx,DET,3
29,xxxx,INTJ,1
30,xxxx,NOUN,41
31,xxxx,NUM,1
32,xxxx,PRON,4
33,xxxx,SCONJ,2
34,xxxx,VERB,29
35,"xxxx!""Xxx",VERB,1
36,"xxxx!""Xxxxx",VERB,1
