,shape,pos,count
0,"""X",PUNCT,1
1,",",PUNCT,20
2,.,PUNCT,8
3,X,PRON,7
4,Xx,PRON,1
5,Xxx,CCONJ,1
6,Xxxx,DET,1
7,Xxxx,PRON,1
8,Xxxxx,ADV,1
9,Xxxxx,PROPN,2
10,other.,PUNCT,3
11,x,DET,9
12,x'x,PART,2
13,x'xxxx,NOUN,1
14,xx,ADP,9
15,xx,ADV,2
16,xx,PART,3
17,xx,PRON,12
18,xxx,ADJ,1
19,xxx,ADP,2
20,xxx,ADV,1
21,xxx,AUX,6
22,xxx,CCONJ,11
23,xxx,DET,7
24,xxx,NOUN,2
25,xxx,NUM,2
26,xxx,SCONJ,1
27,xxx,VERB,3
28,xxxx,ADJ,10
29,xxxx,ADP,6
30,xxxx,ADV,8
31,xxxx,AUX,4
32,xxxx,CCONJ,1
33,xxxx,DET,4
34,xxxx,INTJ,1
35,xxxx,NOUN,27
36,xxxx,PRON,1
37,xxxx,SCONJ,1
38,xxxx,VERB,31
39,"xxxx:""Xxxx",NOUN,1
