,shape,pos,count
0,'x,PART,2
1,",",NUM,1
2,",",PUNCT,11
3,.,PUNCT,9
4,Xx,ADP,1
5,Xx,PRON,1
6,Xxx,PRON,2
7,Xxx,PROPN,1
8,Xxxx,DET,1
9,Xxxx,PROPN,1
10,Xxxxx,ADV,1
11,Xxxxx,PROPN,8
12,other.,PUNCT,1
13,other.,SYM,1
14,x,DET,6
15,xx,ADP,17
16,xx,ADV,1
17,xx,PART,5
18,xx,PRON,6
19,xx,SCONJ,1
20,xxx,ADP,6
21,xxx,AUX,3
22,xxx,CCONJ,9
23,xxx,DET,6
24,xxx,NOUN,5
25,xxx,PART,1
26,xxx,PRON,6
27,xxx,VERB,6
28,xxxx,ADJ,16
29,xxxx,ADP,3
30,xxxx,ADV,8
31,xxxx,AUX,1
32,xxxx,DET,2
33,xxxx,NOUN,41
34,xxxx,NUM,1
35,xxxx,SCONJ,1
36,xxxx,VERB,23
