,shape,pos,count
0,"""Xx",PUNCT,1
1,"""Xxxx",INTJ,1
2,",",PUNCT,8
3,.,PUNCT,8
4,X,DET,1
5,Xx,ADP,2
6,Xxx,AUX,1
7,Xxx,CCONJ,2
8,Xxx,DET,2
9,Xxx,NOUN,3
10,Xxx,PRON,1
11,Xxx,PROPN,4
12,Xxx,VERB,1
13,Xxxxx,NOUN,1
14,Xxxxx,PROPN,5
15,other.,PUNCT,12
16,x,DET,3
17,x'x,PART,3
18,xx,ADP,17
19,xx,ADV,1
20,xx,AUX,1
21,xx,PART,6
22,xx,PRON,3
23,xx,VERB,1
24,xxx,ADP,3
25,xxx,ADV,1
26,xxx,AUX,3
27,xxx,CCONJ,10
28,xxx,DET,9
29,xxx,NOUN,7
30,xxx,NUM,3
31,xxx,PRON,9
32,xxx,VERB,4
33,xxxx,ADJ,7
34,xxxx,ADP,2
35,xxxx,ADV,6
36,xxxx,AUX,3
37,xxxx,DET,4
38,xxxx,NOUN,10
39,xxxx,PRON,19
40,xxxx,PROPN,1
41,xxxx,SCONJ,1
42,xxxx,VERB,30
43,"xxxx?""Xx",INTJ,1
