,shape,pos,count
0,'x,PART,4
1,",",PUNCT,15
2,.,PUNCT,8
3,X,PRON,3
4,Xx,ADP,1
5,Xxx,DET,1
6,Xxx,PRON,1
7,Xxxx,PROPN,3
8,Xxxxx,PROPN,8
9,other.,NUM,1
10,other.,PUNCT,6
11,x,DET,5
12,xx,ADP,19
13,xx,AUX,2
14,xx,CCONJ,1
15,xx,PART,3
16,xx,PRON,7
17,xxx,ADP,2
18,xxx,ADV,1
19,xxx,AUX,2
20,xxx,CCONJ,5
21,xxx,DET,9
22,xxx,NOUN,1
23,xxx,PART,1
24,xxx,PRON,5
25,xxx,VERB,1
26,xxxx,ADJ,13
27,xxxx,ADP,4
28,xxxx,ADV,12
29,xxxx,AUX,11
30,xxxx,CCONJ,1
31,xxxx,DET,7
32,xxxx,NOUN,35
33,xxxx,PRON,3
34,xxxx,SCONJ,5
35,xxxx,VERB,22
