,shape,pos,count
0,'x,PART,1
1,",",PUNCT,13
2,.,PUNCT,7
3,Xx,ADP,1
4,Xx,PRON,1
5,Xx.,PROPN,1
6,Xxx,PART,1
7,Xxx,PRON,1
8,Xxx.,PROPN,1
9,Xxxx,ADJ,1
10,Xxxx,ADV,2
11,Xxxxx,PROPN,2
12,other.,PUNCT,11
13,x,DET,3
14,xx,ADP,11
15,xx,CCONJ,1
16,xx,DET,3
17,xx,PART,3
18,xx,PRON,6
19,xx,VERB,2
20,xxx,ADJ,1
21,xxx,ADP,2
22,xxx,AUX,3
23,xxx,CCONJ,7
24,xxx,DET,13
25,xxx,NOUN,1
26,xxx,PART,1
27,xxx,PRON,7
28,xxx,VERB,1
29,xxxx,ADJ,8
30,xxxx,ADP,3
31,xxxx,ADV,8
32,xxxx,AUX,5
33,xxxx,DET,3
34,xxxx,NOUN,34
35,xxxx,PRON,2
36,xxxx,SCONJ,2
37,xxxx,VERB,16
