,shape,pos,count
0,"""Xxx",PUNCT,1
1,"""Xxx'xx",NOUN,1
2,",",PUNCT,10
3,.,PUNCT,9
4,X,PRON,2
5,Xx,INTJ,1
6,Xxx,ADV,1
7,Xxx,AUX,1
8,Xxx,CCONJ,1
9,Xxx,DET,2
10,Xxx,PRON,2
11,Xxx.,PROPN,1
12,Xxxx,ADV,1
13,Xxxx,PROPN,4
14,Xxxxx,AUX,1
15,Xxxxx,PROPN,9
16,other.,PUNCT,12
17,x,DET,4
18,x'x,PART,2
19,x'xxx,PRON,1
20,xx,ADP,7
21,xx,ADV,1
22,xx,AUX,1
23,xx,PART,5
24,xx,PRON,4
25,xx,VERB,2
26,"xx?""""Xx'xx",ADV,1
27,xxx,ADJ,3
28,xxx,ADP,2
29,xxx,ADV,2
30,xxx,AUX,4
31,xxx,CCONJ,6
32,xxx,DET,6
33,xxx,NOUN,1
34,xxx,PRON,8
35,xxx,VERB,4
36,xxxx,ADJ,10
37,xxxx,ADP,3
38,xxxx,ADV,14
39,xxxx,AUX,2
40,xxxx,DET,1
41,xxxx,NOUN,14
42,xxxx,NUM,2
43,xxxx,PRON,6
44,xxxx,SCONJ,2
45,xxxx,VERB,21
