,shape,pos,count
0,",",PUNCT,6
1,.,PUNCT,9
2,Xx,PRON,3
3,Xx,SCONJ,1
4,Xxx,NUM,1
5,Xxx,PRON,1
6,Xxxx,ADJ,1
7,Xxxx,ADV,1
8,Xxxxx,PRON,1
9,Xxxxx,PROPN,3
10,"Xxxxx!""Xxx",DET,1
11,other.,PUNCT,3
12,x,DET,3
13,xx,ADP,12
14,xx,ADV,2
15,xx,CCONJ,1
16,xx,PART,2
17,xx,PRON,7
18,xxx,ADJ,1
19,xxx,AUX,5
20,xxx,CCONJ,6
21,xxx,DET,11
22,xxx,NOUN,4
23,xxx,NUM,1
24,xxx,PART,1
25,xxx,PRON,6
26,xxx,VERB,3
27,xxxx,ADJ,7
28,xxxx,ADP,6
29,xxxx,ADV,11
30,xxxx,AUX,3
31,xxxx,DET,3
32,xxxx,NOUN,15
33,xxxx,PRON,3
34,xxxx,SCONJ,1
35,xxxx,VERB,22
