,shape,pos,count
0,"""Xx",PUNCT,1
1,"""Xxx",DET,1
2,",",PUNCT,13
3,.,PUNCT,9
4,X,PRON,3
5,Xx,PRON,1
6,Xxx,CCONJ,3
7,Xxx,PROPN,1
8,Xxxx,DET,1
9,Xxxx,INTJ,1
10,Xxxxx,NOUN,1
11,Xxxxx,PROPN,5
12,"Xxxxx!""""Xxxx",ADJ,1
13,other.,PUNCT,9
14,x,DET,3
15,xx,ADP,13
16,xx,ADV,1
17,xx,DET,1
18,xx,PART,3
19,xx,PRON,10
20,xx,VERB,1
21,xxx,ADP,3
22,xxx,AUX,3
23,xxx,CCONJ,7
24,xxx,DET,11
25,xxx,NOUN,5
26,xxx,NUM,2
27,xxx,PART,1
28,xxx,PRON,6
29,xxx,VERB,4
30,xxxx,ADJ,8
31,xxxx,ADP,5
32,xxxx,ADV,11
33,xxxx,AUX,8
34,xxxx,DET,5
35,xxxx,NOUN,19
36,xxxx,PRON,5
37,xxxx,SCONJ,2
38,xxxx,VERB,26
