,shape,pos,count
0,"""Xxx",INTJ,1
1,",",PUNCT,12
2,.,PUNCT,10
3,Xx,ADP,2
4,Xx,PART,1
5,Xxx,DET,2
6,Xxx,PRON,1
7,Xxxx,DET,2
8,Xxxx,PRON,1
9,Xxxxx,ADJ,5
10,Xxxxx,PROPN,7
11,other.,PUNCT,4
12,x,DET,7
13,xx,ADP,12
14,xx,ADV,4
15,xx,PART,3
16,xx,PRON,4
17,xxx,ADJ,2
18,xxx,ADP,4
19,xxx,AUX,5
20,xxx,CCONJ,6
21,xxx,DET,6
22,xxx,NOUN,7
23,xxx,NUM,3
24,xxx,PART,1
25,xxx,PRON,4
26,xxx,SCONJ,1
27,xxx,VERB,2
28,xxxx,ADJ,13
29,xxxx,ADP,4
30,xxxx,ADV,7
31,xxxx,AUX,2
32,xxxx,DET,2
33,xxxx,NOUN,37
34,xxxx,NUM,5
35,xxxx,PRON,3
36,xxxx,SCONJ,1
37,xxxx,VERB,20
