,shape,pos,count
0,"""Xxx'xx",AUX,1
1,"""Xxxxx",NOUN,2
2,",",PUNCT,10
3,.,PUNCT,9
4,Xx,PRON,2
5,Xxx,PRON,1
6,Xxxx,PRON,2
7,Xxxxx,ADV,1
8,Xxxxx,PROPN,2
9,other.,PUNCT,9
10,x,DET,4
11,xx,ADP,12
12,xx,ADV,3
13,xx,AUX,2
14,xx,PART,1
15,xx,PRON,6
16,xx,VERB,1
17,xxx,ADJ,1
18,xxx,ADP,2
19,xxx,ADV,1
20,xxx,AUX,7
21,xxx,CCONJ,3
22,xxx,DET,4
23,xxx,NOUN,1
24,xxx,NUM,3
25,xxx,PART,3
26,xxx,PRON,9
27,xxx,VERB,2
28,xxxx,ADJ,4
29,xxxx,ADP,3
30,xxxx,ADV,8
31,xxxx,AUX,2
32,xxxx,DET,4
33,xxxx,NOUN,17
34,xxxx,PRON,5
35,xxxx,SCONJ,3
36,xxxx,VERB,22
37,"xxxx?""""Xx",DET,1
