,shape,pos,count
0,",",PUNCT,13
1,.,PUNCT,6
2,X,PRON,2
3,Xx,ADP,1
4,Xx,PRON,1
5,Xxx,DET,3
6,Xxxx,PRON,1
7,Xxxx,PROPN,1
8,Xxxxx,ADJ,4
9,Xxxxx,PROPN,11
10,other.,ADJ,1
11,other.,PUNCT,1
12,x,DET,1
13,xx,ADP,16
14,xx,AUX,1
15,xx,CCONJ,2
16,xx,PART,5
17,xx,PRON,4
18,xx,VERB,1
19,xxx,ADJ,1
20,xxx,ADV,1
21,xxx,AUX,3
22,xxx,CCONJ,10
23,xxx,DET,20
24,xxx,PART,2
25,xxx,PRON,1
26,xxx,SCONJ,1
27,xxx,VERB,3
28,xxxx,ADJ,14
29,xxxx,ADP,5
30,xxxx,ADV,8
31,xxxx,AUX,4
32,xxxx,DET,3
33,xxxx,NOUN,33
34,xxxx,PRON,2
35,xxxx,SCONJ,4
36,xxxx,VERB,18
