,shape,pos,count
0,",",PUNCT,8
1,.,PUNCT,7
2,Xx,ADP,2
3,Xx,PRON,1
4,Xxx,ADP,1
5,Xxx,DET,1
6,Xxx,PRON,1
7,Xxxx,ADV,1
8,Xxxx,PROPN,1
9,Xxxxx,PROPN,6
10,other.,PUNCT,5
11,other.,VERB,1
12,x,DET,3
13,xx,ADP,5
14,xx,CCONJ,1
15,xx,DET,2
16,xx,PART,2
17,xx,VERB,2
18,"xx,—xxx",DET,1
19,xxx,AUX,4
20,xxx,CCONJ,8
21,xxx,DET,15
22,xxx,NOUN,2
23,xxx,NUM,1
24,xxx,PRON,5
25,xxx,VERB,2
26,xxxx,ADJ,8
27,xxxx,ADP,7
28,xxxx,ADV,9
29,xxxx,DET,2
30,xxxx,NOUN,27
31,xxxx,NUM,1
32,xxxx,PRON,3
33,xxxx,SCONJ,2
34,xxxx,VERB,19
35,"xxxx,—xxxx",PROPN,1
