,shape,pos,count
0,",",PUNCT,7
1,.,PUNCT,14
2,Xx,ADP,2
3,Xxx,CCONJ,2
4,Xxx,NUM,1
5,Xxx,PRON,3
6,Xxxx,ADV,2
7,Xxxx,PRON,2
8,Xxxx,PROPN,2
9,Xxxx,VERB,1
10,Xxxxx,ADJ,1
11,Xxxxx,PROPN,10
12,other.,NUM,1
13,other.,PUNCT,4
14,x,DET,3
15,xx,ADP,14
16,xx,ADV,3
17,xx,PART,6
18,xx,PRON,1
19,xxx,ADJ,2
20,xxx,AUX,7
21,xxx,CCONJ,5
22,xxx,DET,12
23,xxx,NOUN,4
24,xxx,NUM,4
25,xxx,PART,1
26,xxx,PRON,11
27,xxx,VERB,7
28,xxxx,ADJ,10
29,xxxx,ADP,3
30,xxxx,ADV,11
31,xxxx,AUX,3
32,xxxx,NOUN,34
33,xxxx,PRON,8
34,xxxx,SCONJ,2
35,xxxx,VERB,20
