,shape,pos,count
0,",",PUNCT,7
1,.,PUNCT,16
2,X,PRON,8
3,Xx,ADP,1
4,Xx,PRON,5
5,Xxx,DET,1
6,Xxxx,ADP,1
7,Xxxx,ADV,3
8,Xxxx,DET,1
9,Xxxxx,ADP,1
10,Xxxxx,PROPN,6
11,Xxxxx,SCONJ,1
12,other.,PUNCT,2
13,x,DET,5
14,xx,ADP,16
15,xx,ADV,1
16,xx,PART,2
17,xx,PRON,7
18,xxx,ADJ,1
19,xxx,ADP,1
20,xxx,AUX,8
21,xxx,CCONJ,2
22,xxx,DET,11
23,xxx,NOUN,4
24,xxx,PRON,5
25,xxx,VERB,4
26,xxxx,ADJ,17
27,xxxx,ADP,11
28,xxxx,ADV,8
29,xxxx,AUX,2
30,xxxx,DET,5
31,xxxx,NOUN,26
32,xxxx,NUM,1
33,xxxx,PRON,3
34,xxxx,VERB,21
