,shape,pos,count
0,'x,PART,2
1,",",PUNCT,8
2,.,PUNCT,9
3,Xx,ADP,1
4,Xx,PRON,2
5,Xxx,ADP,1
6,Xxx,CCONJ,1
7,Xxx,DET,1
8,Xxxx,DET,1
9,Xxxxx,ADJ,1
10,Xxxxx,PROPN,11
11,other.,PUNCT,10
12,x,DET,4
13,xx,ADP,10
14,xx,ADV,3
15,xx,AUX,8
16,xx,CCONJ,1
17,xx,PART,6
18,xx,PRON,7
19,xx,VERB,3
20,xxx,ADJ,2
21,xxx,ADP,1
22,xxx,ADV,1
23,xxx,AUX,4
24,xxx,CCONJ,5
25,xxx,DET,18
26,xxx,NOUN,2
27,xxx,PART,4
28,xxx,PRON,7
29,xxx,VERB,2
30,xxxx,ADJ,13
31,xxxx,ADP,3
32,xxxx,ADV,10
33,xxxx,AUX,6
34,xxxx,DET,4
35,xxxx,NOUN,31
36,xxxx,PRON,5
37,xxxx,SCONJ,5
38,xxxx,VERB,18
