,shape,pos,count
0,",",PUNCT,19
1,.,PUNCT,7
2,X,PRON,4
3,Xx,PART,1
4,Xxx,ADV,1
5,Xxx,CCONJ,2
6,Xxx,DET,1
7,Xxxx,ADJ,1
8,Xxxx,PRON,1
9,Xxxxx,ADV,1
10,Xxxxx,NOUN,1
11,Xxxxx,PROPN,2
12,other.,PUNCT,4
13,x,DET,5
14,xx,ADP,11
15,xx,ADV,2
16,xx,PART,3
17,xx,PRON,3
18,xx,SCONJ,2
19,xx,VERB,1
20,xxx,ADP,1
21,xxx,ADV,1
22,xxx,AUX,6
23,xxx,CCONJ,6
24,xxx,DET,6
25,xxx,NOUN,2
26,xxx,NUM,1
27,xxx,PART,2
28,xxx,PRON,6
29,xxx,VERB,5
30,xxxx,ADJ,15
31,xxxx,ADP,3
32,xxxx,ADV,9
33,xxxx,AUX,7
34,xxxx,DET,3
35,xxxx,NOUN,19
36,xxxx,PRON,3
37,xxxx,SCONJ,4
38,xxxx,VERB,19
