,shape,pos,count
0,'x,PART,2
1,",",PUNCT,21
2,.,PUNCT,7
3,Xx,ADP,1
4,Xx,PRON,1
5,Xxx,CCONJ,1
6,Xxx,DET,1
7,Xxx,PROPN,1
8,Xxxx,ADV,1
9,Xxxx,PROPN,1
10,Xxxxx,ADP,1
11,Xxxxx,PROPN,6
12,Xxxxx,VERB,1
13,other.,NUM,1
14,other.,PUNCT,6
15,x,DET,6
16,xx,ADP,17
17,xx,CCONJ,2
18,xx,PART,3
19,xx,PRON,12
20,xxx,ADJ,1
21,xxx,ADP,3
22,xxx,ADV,1
23,xxx,AUX,2
24,xxx,CCONJ,3
25,xxx,DET,12
26,xxx,NOUN,3
27,xxx,NUM,2
28,xxx,PRON,8
29,xxx,VERB,3
30,xxxx,ADJ,10
31,xxxx,ADP,7
32,xxxx,ADV,14
33,xxxx,AUX,3
34,xxxx,DET,3
35,xxxx,NOUN,35
36,xxxx,NUM,2
37,xxxx,VERB,25
