,shape,pos,count
0,",",PUNCT,6
1,.,PUNCT,6
2,X,DET,1
3,Xx,ADP,2
4,Xx,PRON,1
5,Xxx,CCONJ,1
6,Xxxx,PROPN,2
7,Xxxxx,ADJ,5
8,Xxxxx,PRON,1
9,Xxxxx,PROPN,5
10,other.,NUM,1
11,other.,PUNCT,4
12,x,DET,5
13,xx,ADP,16
14,xx,ADV,1
15,xx,AUX,1
16,xx,DET,4
17,xx,PART,2
18,xx,PRON,1
19,xxx,ADJ,1
20,xxx,ADV,1
21,xxx,AUX,4
22,xxx,CCONJ,5
23,xxx,DET,10
24,xxx,VERB,2
25,xxxx,ADJ,11
26,xxxx,ADP,3
27,xxxx,ADV,7
28,xxxx,AUX,7
29,xxxx,DET,4
30,xxxx,NOUN,32
31,xxxx,NUM,1
32,xxxx,PRON,3
33,xxxx,SCONJ,4
34,xxxx,VERB,13
