,shape,pos,count
0,",",PUNCT,18
1,.,PUNCT,6
2,Xx,PRON,1
3,Xxx,DET,4
4,Xxxx,ADV,1
5,other.,PUNCT,3
6,x,DET,2
7,xx,ADP,19
8,xx,ADV,2
9,xx,AUX,7
10,xx,CCONJ,1
11,xx,DET,2
12,xx,PART,2
13,xx,PRON,4
14,xx,VERB,4
15,xx.d,NOUN,1
16,xxx,ADP,1
17,xxx,ADV,1
18,xxx,AUX,5
19,xxx,CCONJ,11
20,xxx,DET,9
21,xxx,NOUN,1
22,xxx,PART,2
23,xxx,PRON,2
24,xxx,VERB,2
25,xxxx,ADJ,17
26,xxxx,ADP,6
27,xxxx,ADV,10
28,xxxx,AUX,7
29,xxxx,DET,7
30,xxxx,NOUN,33
31,xxxx,PRON,1
32,xxxx,SCONJ,6
33,xxxx,VERB,17
34,xxxx.d,NOUN,1
35,xxxx:d,NUM,1
