,shape,pos,count
0,",",PUNCT,10
1,.,PUNCT,7
2,Xx,ADP,1
3,Xxx,ADP,1
4,Xxx,VERB,1
5,Xxxxx,ADV,2
6,Xxxxx,NOUN,1
7,Xxxxx,SCONJ,1
8,other.,NUM,3
9,other.,PUNCT,6
10,x,DET,7
11,xx,ADP,16
12,xx,AUX,2
13,xx,CCONJ,2
14,xx,DET,1
15,xx,PART,3
16,xx,PRON,3
17,xx,SCONJ,2
18,xx,VERB,2
19,xxx,ADJ,2
20,xxx,ADV,2
21,xxx,AUX,2
22,xxx,CCONJ,1
23,xxx,DET,4
24,xxx,NOUN,2
25,xxx,NUM,1
26,xxx,PART,3
27,xxx,PRON,4
28,xxx,VERB,4
29,xxxx,ADJ,10
30,xxxx,ADP,8
31,xxxx,ADV,5
32,xxxx,AUX,4
33,xxxx,DET,7
34,xxxx,NOUN,46
35,xxxx,PRON,6
36,xxxx,SCONJ,1
37,xxxx,VERB,20
