,shape,pos,count
0,"""Xxxxx",INTJ,1
1,'x,PART,2
2,",",PUNCT,12
3,.,PUNCT,10
4,X,DET,1
5,X,PRON,1
6,Xx,DET,1
7,Xx,PRON,2
8,Xxx,NUM,1
9,Xxx,PRON,3
10,Xxxx,PROPN,3
11,Xxxxx,ADP,1
12,other.,PUNCT,2
13,x,DET,2
14,xx,ADP,7
15,xx,ADV,1
16,xx,AUX,1
17,xx,DET,1
18,xx,PART,2
19,xx,PRON,3
20,xx,VERB,1
21,xxx,ADJ,2
22,xxx,ADP,6
23,xxx,AUX,9
24,xxx,CCONJ,9
25,xxx,DET,10
26,xxx,NOUN,5
27,xxx,PRON,12
28,xxx,VERB,2
29,xxxx,ADJ,2
30,xxxx,ADP,5
31,xxxx,ADV,6
32,xxxx,AUX,1
33,xxxx,NOUN,22
34,xxxx,PRON,1
35,xxxx,SCONJ,2
36,xxxx,VERB,24
