,shape,pos,count
0,",",PUNCT,6
1,.,PUNCT,10
2,X,DET,1
3,X.X.X.,PROPN,1
4,XXX,PROPN,1
5,XXXX,ADJ,2
6,XXXX,PROPN,2
7,Xx,ADP,2
8,Xxx,CCONJ,1
9,Xxxx,DET,1
10,Xxxx,PROPN,3
11,Xxxxx,PROPN,12
12,ddddx,NOUN,1
13,other.,NUM,1
14,other.,PUNCT,2
15,x,DET,4
16,xx,ADP,8
17,xx,CCONJ,1
18,xx,DET,2
19,xx,PART,5
20,xx,PRON,3
21,xx,VERB,1
22,xxx,ADJ,2
23,xxx,ADP,3
24,xxx,ADV,1
25,xxx,AUX,3
26,xxx,CCONJ,5
27,xxx,DET,11
28,xxx,PART,2
29,xxx,PRON,2
30,xxx,VERB,2
31,xxxx,ADJ,4
32,xxxx,ADP,2
33,xxxx,ADV,4
34,xxxx,AUX,4
35,xxxx,DET,6
36,xxxx,NOUN,34
37,xxxx,PRON,2
38,xxxx,SCONJ,1
39,xxxx,VERB,27
