,shape,pos,count
0,",",PUNCT,10
1,.,PUNCT,7
2,Xx,ADP,1
3,Xx,PRON,3
4,Xx,PROPN,4
5,Xx.,PROPN,1
6,Xxx,CCONJ,1
7,Xxx,PROPN,2
8,Xxxx,PROPN,9
9,Xxxxx,NOUN,1
10,Xxxxx,PRON,1
11,Xxxxx,PROPN,10
12,other.,PUNCT,1
13,x,DET,5
14,xx,ADP,16
15,xx,AUX,1
16,xx,DET,1
17,xx,PART,1
18,xx,PRON,2
19,xx,VERB,1
20,xxx,ADJ,4
21,xxx,AUX,6
22,xxx,CCONJ,11
23,xxx,DET,9
24,xxx,NOUN,1
25,xxx,NUM,2
26,xxx,PART,1
27,xxx,PRON,9
28,xxx,VERB,2
29,xxxx,ADJ,12
30,xxxx,ADV,7
31,xxxx,AUX,2
32,xxxx,DET,3
33,xxxx,NOUN,14
34,xxxx,PRON,2
35,xxxx,SCONJ,2
36,xxxx,VERB,19
