,shape,pos,count
0,'x,PART,1
1,",",PUNCT,13
2,.,PUNCT,6
3,X,PRON,1
4,Xx,INTJ,1
5,Xx,PRON,1
6,Xx.,PROPN,1
7,Xxx,CCONJ,1
8,Xxxx,PROPN,2
9,Xxxxx,ADP,1
10,Xxxxx,NOUN,1
11,Xxxxx,PROPN,1
12,other.,PUNCT,2
13,x,DET,6
14,x'x,PART,5
15,xx,ADP,16
16,xx,ADV,1
17,xx,AUX,2
18,xx,CCONJ,1
19,xx,PART,3
20,xx,PRON,2
21,xx,SCONJ,1
22,xxx,ADP,1
23,xxx,ADV,2
24,xxx,AUX,6
25,xxx,CCONJ,8
26,xxx,DET,17
27,xxx,NOUN,2
28,xxx,PRON,3
29,xxx,VERB,2
30,xxxx,ADJ,12
31,xxxx,ADP,4
32,xxxx,ADV,8
33,xxxx,DET,2
34,xxxx,NOUN,30
35,xxxx,NUM,1
36,xxxx,PRON,4
37,xxxx,VERB,16
