,shape,pos,count
0,",",PUNCT,18
1,.,PUNCT,11
2,X,DET,1
3,X,PRON,1
4,Xx,PRON,2
5,Xxx,ADV,1
6,Xxx,DET,1
7,Xxx,NUM,1
8,Xxx,PROPN,3
9,Xxxx,ADJ,1
10,Xxxx,PRON,1
11,Xxxx,PROPN,1
12,Xxxx,VERB,2
13,Xxxxx,ADV,2
14,Xxxxx,PRON,1
15,Xxxxx,PROPN,3
16,other.,PUNCT,9
17,x,DET,3
18,xx,ADP,12
19,xx,AUX,4
20,xx,CCONJ,1
21,xx,DET,2
22,xx,PART,1
23,xx,PRON,2
24,xx,SCONJ,1
25,xx,VERB,1
26,xxx,ADJ,1
27,xxx,ADP,1
28,xxx,ADV,3
29,xxx,AUX,8
30,xxx,CCONJ,7
31,xxx,DET,10
32,xxx,NOUN,3
33,xxx,NUM,1
34,xxx,PART,2
35,xxx,PRON,2
36,xxx,VERB,1
37,xxxx,ADJ,14
38,xxxx,ADP,5
39,xxxx,ADV,13
40,xxxx,AUX,2
41,xxxx,DET,4
42,xxxx,NOUN,39
43,xxxx,PRON,4
44,xxxx,SCONJ,1
45,xxxx,VERB,22
46,"xxxx,—xxxx",PROPN,1
