,shape,pos,count
0,",",PUNCT,3
1,.,PUNCT,11
2,X,DET,1
3,X,NOUN,2
4,X,PROPN,1
5,XX,PROPN,1
6,Xx,ADP,2
7,Xxx,DET,5
8,Xxxx,DET,1
9,Xxxxx,ADJ,1
10,Xxxxx,ADP,1
11,Xxxxx,NOUN,1
12,Xxxxx,PROPN,6
13,other.,NUM,3
14,other.,PUNCT,6
15,x,DET,3
16,xx,ADP,5
17,xx,AUX,2
18,xx,CCONJ,4
19,xx,PART,6
20,xx,VERB,2
21,xxx,ADP,4
22,xxx,ADV,2
23,xxx,AUX,8
24,xxx,CCONJ,1
25,xxx,DET,8
26,xxx,NUM,1
27,xxx,PRON,1
28,xxx,VERB,1
29,xxxx,ADJ,10
30,xxxx,ADP,2
31,xxxx,CCONJ,1
32,xxxx,DET,5
33,xxxx,NOUN,39
34,xxxx,PRON,2
35,xxxx,SCONJ,1
36,xxxx,VERB,24
