,shape,pos,count
0,"""""Xx",INTJ,1
1,"""X",PUNCT,1
2,"""Xxx",PUNCT,1
3,"""Xxxxx",INTJ,1
4,",",PUNCT,13
5,.,PUNCT,8
6,X,PRON,1
7,Xx,INTJ,1
8,Xx,SCONJ,1
9,Xxx,PROPN,3
10,Xxxx,ADV,2
11,Xxxx,PROPN,1
12,Xxxx,VERB,1
13,Xxxxx,ADV,1
14,Xxxxx,NOUN,1
15,Xxxxx,PROPN,4
16,other.,PUNCT,13
17,x,DET,7
18,xx,ADP,13
19,xx,AUX,3
20,xx,PART,3
21,xx,PRON,3
22,xxx,AUX,1
23,xxx,CCONJ,6
24,xxx,DET,13
25,xxx,NUM,1
26,xxx,PRON,8
27,xxx,VERB,4
28,xxxx,ADJ,5
29,xxxx,ADP,3
30,xxxx,ADV,5
31,xxxx,AUX,5
32,xxxx,DET,5
33,xxxx,NOUN,18
34,xxxx,PRON,7
35,xxxx,VERB,24
