,shape,pos,count
0,'x,PART,2
1,",",PUNCT,5
2,.,PUNCT,15
3,X,PRON,6
4,Xx,ADV,1
5,Xx,DET,1
6,Xx,PRON,2
7,Xxx,CCONJ,1
8,Xxx,DET,1
9,Xxx,PRON,1
10,Xxxx,DET,2
11,Xxxx,NOUN,1
12,Xxxx,PROPN,2
13,Xxxxx,ADJ,1
14,Xxxxx,NOUN,1
15,Xxxxx,PROPN,6
16,other.,PART,1
17,other.,PUNCT,5
18,x,DET,11
19,xx,ADP,10
20,xx,AUX,4
21,xx,CCONJ,1
22,xx,DET,1
23,xx,PART,5
24,xx,PRON,4
25,xx,SCONJ,1
26,xxx,ADV,2
27,xxx,AUX,2
28,xxx,CCONJ,3
29,xxx,DET,5
30,xxx,NOUN,4
31,xxx,PART,4
32,xxx,PRON,5
33,xxx,VERB,7
34,xxxx,ADJ,13
35,xxxx,ADP,3
36,xxxx,ADV,7
37,xxxx,AUX,11
38,xxxx,DET,3
39,xxxx,NOUN,34
40,xxxx,PRON,1
41,xxxx,SCONJ,2
42,xxxx,VERB,19
