,shape,pos,count
0,"""Xx",X,1
1,'x,PART,1
2,'x,VERB,1
3,",",PUNCT,16
4,.,PUNCT,10
5,X,PRON,1
6,Xx,PRON,3
7,Xxxx,ADV,1
8,Xxxx,PRON,1
9,Xxxxx,ADV,1
10,Xxxxx,PROPN,6
11,other.,PUNCT,9
12,x,DET,4
13,x'x,PART,1
14,xx,ADP,14
15,xx,PART,8
16,xx,PRON,9
17,xx,VERB,4
18,xxx,ADP,3
19,xxx,AUX,7
20,xxx,CCONJ,9
21,xxx,DET,11
22,xxx,NOUN,1
23,xxx,NUM,2
24,xxx,PART,1
25,xxx,PRON,4
26,xxx,SCONJ,1
27,xxx,VERB,9
28,xxxx,ADJ,15
29,xxxx,ADP,4
30,xxxx,ADV,15
31,xxxx,AUX,4
32,xxxx,DET,2
33,xxxx,NOUN,26
34,xxxx,PRON,10
35,xxxx,SCONJ,3
36,xxxx,VERB,19
