,shape,pos,count
0,"""Xx",PUNCT,1
1,"""Xxx",PUNCT,1
2,"""Xxxx",VERB,1
3,'x,PART,1
4,",",PUNCT,12
5,.,PUNCT,7
6,X,PRON,1
7,Xx,ADV,1
8,Xx,PRON,1
9,Xx,SCONJ,1
10,Xxx,ADV,1
11,Xxx,CCONJ,1
12,Xxxx,ADV,1
13,Xxxx,PRON,1
14,Xxxxx,PROPN,12
15,Xxxxx,VERB,1
16,other.,PUNCT,7
17,xx,ADP,15
18,xx,ADV,1
19,xx,AUX,2
20,xx,PART,2
21,xx,PRON,5
22,xx,VERB,1
23,xxx,ADP,2
24,xxx,AUX,3
25,xxx,CCONJ,7
26,xxx,DET,22
27,xxx,NOUN,3
28,xxx,PRON,8
29,xxx,VERB,5
30,xxxx,ADJ,7
31,xxxx,ADP,4
32,xxxx,ADV,4
33,xxxx,AUX,2
34,xxxx,DET,5
35,xxxx,NOUN,31
36,xxxx,PRON,2
37,xxxx,SCONJ,3
38,xxxx,VERB,20
