,shape,pos,count
0,",",PUNCT,14
1,.,PUNCT,11
2,X,PRON,2
3,Xx,ADP,2
4,Xx,DET,1
5,Xxx,CCONJ,1
6,Xxx,PRON,2
7,Xxxx,DET,2
8,Xxxx,NOUN,2
9,Xxxx,PROPN,1
10,Xxxxx,PRON,1
11,Xxxxx,PROPN,3
12,Xxxxx,VERB,1
13,x,DET,1
14,xx,ADP,16
15,xx,ADV,1
16,xx,AUX,1
17,xx,PART,4
18,xx,PRON,4
19,xx,VERB,2
20,xxx,AUX,6
21,xxx,CCONJ,2
22,xxx,DET,14
23,xxx,NOUN,1
24,xxx,NUM,1
25,xxx,PRON,12
26,xxx,VERB,2
27,xxxx,ADJ,12
28,xxxx,ADP,5
29,xxxx,ADV,2
30,xxxx,AUX,5
31,xxxx,DET,4
32,xxxx,NOUN,33
33,xxxx,PRON,14
34,xxxx,SCONJ,2
35,xxxx,VERB,15
